Area name,Area prefix
Bangladesh-Jalaalabad Telecom,880605
Bangladesh-Khulna,88041
Bangladesh-Mobile,8801
"Bangladesh-Mobile, Aktel/Bobi/TMIB",88018
"Bangladesh-Mobile, BBTT",88014
"Bangladesh-Mobile, BTL",88013
"Bangladesh-Mobile, Banglalink/Sheba Tel",88019
"Bangladesh-Mobile, Citycell/PBTL",88011
"Bangladesh-Mobile, Grameenphone",88017
"Bangladesh-Mobile, Teletalk",88015
"Bangladesh-Mobile, Warid",88016
Bangladesh-Moulivibazar,880861
Bangladesh-National Telecom Ltd,88037
Bangladesh-Ranks Tel,88044
Bangladesh-S A Telecom,880393
Bangladesh-Sheba Phone Ltd,88042
Bangladesh-Sylhet,88082
Bangladesh-Telebarta Ltd,88036
Barbados,1246
"Barbados-Mobile, AT&T/Cingular",124682
"Barbados-Mobile, AT&T/Cingular",124683
"Barbados-Mobile, C&W",124623
"Barbados-Mobile, C&W",124624
"Barbados-Mobile, C&W",124625
"Barbados-Mobile, Digicel",1246256
"Barbados-Mobile, Digicel",1246257
"Barbados-Mobile, Digicel",1246258
"Barbados-Mobile, Digicel",1246259
"Barbados-Mobile, Digicel",124626
"Barbados-Mobile, Digicel",1246530
"Barbados-Mobile, Digicel",1246531
"Barbados-Mobile, Digicel",1246532
"Barbados-Mobile, Digicel",1246533
"Barbados-Mobile, Digicel",1246534
"Barbados-Mobile, Sunbeach",1246446
"Barbados-Mobile, Sunbeach",1246447
"Barbados-Mobile, Sunbeach",1246448
"Barbados-Mobile, Sunbeach",1246449
"Barbados-Mobile, Sunbeach",124645
"Barbados-Mobile, Sunbeach",1246477
Belarus,375
Belarus-Grodno,375152
Belarus-Minsk,37517
"Belarus-Mobile, Belcell",375294
"Belarus-Mobile, Best",375255
"Belarus-Mobile, Best",375256
"Belarus-Mobile, Best",375257
"Belarus-Mobile, ITS 3",37533357
"Belarus-Mobile, Life",37525
"Belarus-Mobile, Life",37529
"Belarus-Mobile, MTS",375292
"Belarus-Mobile, MTS",375295
"Belarus-Mobile, MTS",375297
"Belarus-Mobile, MTS",375298
"Belarus-Mobile, MTS",37533
"Belarus-Mobile, Velcom/MDC",375291
"Belarus-Mobile, Velcom/MDC",375293
"Belarus-Mobile, Velcom/MDC",375296
"Belarus-Mobile, Velcom/MDC",375299
"Belarus-Mobile, Velcom/MDC",37544
Belarus-Mobility Services,375297298
Belarus-Mobility Services,375297299
Belarus-Mobility Services,37533344
Belarus-Special Services,3.75065E+11
Belarus-Special Services,3.75065E+11
Belarus-Special Services,3.75065E+11
Belarus-Special Services,3.75107E+11
Belarus-Special Services,3.75107E+11
Belarus-Special Services,3.75107E+11
Belarus-Special Services,3.75107E+11
Belarus-Special Services,3.75107E+11
Belarus-Special Services,3.75107E+11
Belarus-Special Services,3.75107E+11
Belarus-Special Services,3.75107E+11
Belarus-Special Services,3.75107E+11
Belarus-Special Services,3.75107E+11
Belarus-Special Services,3.75107E+11
Belarus-Special Services,3.75107E+11
Belarus-Special Services,3.75155E+11
Belarus-Special Services,3.75155E+11
Belarus-Special Services,3.75175E+11
Belarus-Special Services,3.75176E+11
Belarus-Special Services,3.75176E+11
Belarus-Special Services,3.75176E+11
Belarus-Special Services,3.75176E+11
Belarus-Special Services,3.75176E+11
Belarus-Special Services,3.75176E+11
Belarus-Special Services,3.75177E+11
Belarus-Special Services,3.75177E+11
Belarus-Special Services,3.75179E+11
Belarus-Special Services,3.75179E+11
Belarus-Special Services,3.7518E+11
Belarus-Special Services,3.7518E+11
Belarus-Special Services,3.7518E+11
Belarus-Special Services,3.75218E+11
Belarus-Special Services,3.75218E+11
Belarus-Special Services,3.75218E+11
Belarus-Special Services,3.75218E+11
Belarus-Special Services,3752178210
Belarus-Special Services,3752178214
Belarus-Special Services,3752178250
Belarus-Special Services,3.75218E+11
Belarus-Special Services,3.75229E+11
Belarus-Special Services,3.75229E+11
Belarus-Special Services,3.75229E+11
Belarus-Special Services,3.75229E+11
Belarus-Special Services,3.75229E+11
Belarus-Special Services,3.75229E+11
Belarus-Special Services,3752365590
Belarus-Special Services,37523655925
Belarus-Special Services,37523655926
Belarus-Special Services,3752365593
Belarus-Special Services,3.75237E+11
Belarus-Special Services,37526
Belarus-Special Services/Telematic,375602
Belgium,32
Belgium-Antwerp,323
Belgium-Brussels,322
Belgium-Gent,329
Belgium-Leige,324
Belgium-Mobile,3217
Belgium-Mobile,3218
Belgium-Mobile,3245
Belgium-Mobile,3246
Belgium-Mobile,3248
"Belgium-Mobile, Base/KPN/Orange",32483
"Belgium-Mobile, Base/KPN/Orange",32484
"Belgium-Mobile, Base/KPN/Orange",32485
"Belgium-Mobile, Base/KPN/Orange",32486
"Belgium-Mobile, Base/KPN/Orange",32487
"Belgium-Mobile, Base/KPN/Orange",32488
"Belgium-Mobile, Base/KPN/Orange",32489
"Belgium-Mobile, Base/KPN/Orange",32770002
"Belgium-Mobile, Join",324671
"Belgium-Mobile, Lycatel",324651
"Belgium-Mobile, Lycatel",324652
"Belgium-Mobile, Lycatel",324653
"Belgium-Mobile, Lycatel",324654
"Belgium-Mobile, Lycatel",324655
"Belgium-Mobile, Lycatel",324656
"Belgium-Mobile, Lycatel",324657
"Belgium-Mobile, Lycatel",324658
"Belgium-Mobile, Lycatel",324659
"Belgium-Mobile, Lycatel",324660
"Belgium-Mobile, Lycatel",324661
"Belgium-Mobile, Lycatel",324662
"Belgium-Mobile, Lycatel",324663
"Belgium-Mobile, Lycatel",324664
"Belgium-Mobile, Lycatel",324676
"Belgium-Mobile, Lycatel",324677
"Belgium-Mobile, Lycatel",324678
"Belgium-Mobile, Mobistar",3249
"Belgium-Mobile, Mobistar",32770005
"Belgium-Mobile, Proximus (Belgacom)",32460
"Belgium-Mobile, Proximus (Belgacom)",3247
"Belgium-Mobile, Proximus (Belgacom)",32770001
"Belgium-Mobile, Telenet",324681
"Belgium-Mobile, Telenet",324682
"Belgium-Mobile, Telenet",324683
"Belgium-Mobile, Telenet",324684
"Belgium-Mobile, Timsi",32463
Belgium-NGN,3270
Belgium-NGN,3277
Belgium-NGN,3290
Belize,501
Belize-Belize City,5012
Belize-Dangriga,501502
Belize-Dangriga,501522
Belize-Ladyville Area,501225
Belize-Mobile,5011
Belize-Mobile,5016
"Belize-Mobile, BTL",501620
"Belize-Mobile, BTL",501621
"Belize-Mobile, BTL",501622
"Belize-Mobile, BTL",501623
"Belize-Mobile, Digicel",50160
"Belize-Mobile, Digicel",50161
"Belize-Mobile, SPEEDNET",50165
"Belize-Mobile, SPEEDNET",50166
"Belize-Mobile, SPEEDNET",50167
Benin,229
Benin-Alibori,22923
Benin-Atlantique,22921
Benin-Collines,22922
Benin-Mobile,2299
"Benin-Mobile, BBcom",22993
"Benin-Mobile, GlobaCom",22968
"Benin-Mobile, GlobaCom",22998
"Benin-Mobile, GlobaCom",22999
"Benin-Mobile, Libercom",229922
"Benin-Mobile, Libercom",229990
"Benin-Mobile, MTN",22961
"Benin-Mobile, MTN",22962
"Benin-Mobile, MTN",22966
"Benin-Mobile, MTN",22967
"Benin-Mobile, MTN",22996
"Benin-Mobile, MTN",22997
"Benin-Mobile, Moov/Telecel",22963
"Benin-Mobile, Moov/Telecel",22964
"Benin-Mobile, Moov/Telecel",22965
"Benin-Mobile, Moov/Telecel",22994
"Benin-Mobile, Moov/Telecel",22995
Benin-Oueme,22920
Bermuda,1441
"Bermuda-Mobile, Digicel",144150
"Bermuda-Mobile, Digicel",144151
"Bermuda-Mobile, Digicel",144152
"Bermuda-Mobile, Digicel",144153
"Bermuda-Mobile, Digicel",144159
"Bermuda-Mobile, Mobility/M3",14413
"Bermuda-Mobile, Others",14417
Bhutan,975
Bhutan-Bangtar DAMA,9757
Bhutan-Basochu,9752
Bhutan-Chargary,9755
Bhutan-Ha,9758
Bhutan-Jakar,9753
Bhutan-Mobile,97516
Bhutan-Mobile,9759
"Bhutan-Mobile, Bhutan Telecom Ltd (BTL)",97517
"Bhutan-Mobile, Tashi Infocomm Ltd (TICL)",97577
Bhutan-Penbang DAMA,9756
Bolivia,591
Bolivia-Cochabamba,59144
Bolivia-La Paz,59122
Bolivia-La Paz,59128
Bolivia-Mobile,5916
Bolivia-Mobile,5917
"Bolivia-Mobile, Entel",59167
"Bolivia-Mobile, Entel",59168
"Bolivia-Mobile, Entel",59171
"Bolivia-Mobile, Entel",59172
"Bolivia-Mobile, Entel",59173
"Bolivia-Mobile, Entel",59174
"Bolivia-Mobile, Nuevatel",59160
"Bolivia-Mobile, Nuevatel",59161
"Bolivia-Mobile, Nuevatel",59165
"Bolivia-Mobile, Nuevatel",59170
"Bolivia-Mobile, Nuevatel",59179
"Bolivia-Mobile, Telecel/Tigo",59176
"Bolivia-Mobile, Telecel/Tigo",59177
Bolivia-Santa Cruz,59133
Bolivia-Trinidad,591346
Bosnia & Herzegovina,387
"Bosnia & Herzegovina, BIH",3873020
"Bosnia & Herzegovina, BIH",3873024
"Bosnia & Herzegovina, BIH",3873025
"Bosnia & Herzegovina, BIH",3873026
"Bosnia & Herzegovina, BIH",3873027
"Bosnia & Herzegovina, BIH",3873028
"Bosnia & Herzegovina, BIH",3873029
"Bosnia & Herzegovina, BIH",3873050
"Bosnia & Herzegovina, BIH",3873051
"Bosnia & Herzegovina, BIH",3873052
"Bosnia & Herzegovina, BIH",3873053
"Bosnia & Herzegovina, BIH",3873054
"Bosnia & Herzegovina, BIH",3873056
"Bosnia & Herzegovina, BIH",3873059
"Bosnia & Herzegovina, BIH",3873061
"Bosnia & Herzegovina, BIH",3873083
"Bosnia & Herzegovina, BIH",38731511
"Bosnia & Herzegovina, BIH",3873220
"Bosnia & Herzegovina, BIH",3873222
"Bosnia & Herzegovina, BIH",3873224
"Bosnia & Herzegovina, BIH",3873240
"Bosnia & Herzegovina, BIH",3873241
"Bosnia & Herzegovina, BIH",3873242
"Bosnia & Herzegovina, BIH",3873243
"Bosnia & Herzegovina, BIH",3873244
"Bosnia & Herzegovina, BIH",3873245
"Bosnia & Herzegovina, BIH",3873246
"Bosnia & Herzegovina, BIH",3873255
"Bosnia & Herzegovina, BIH",3873259
"Bosnia & Herzegovina, BIH",3873260
"Bosnia & Herzegovina, BIH",3873261
"Bosnia & Herzegovina, BIH",3873265
"Bosnia & Herzegovina, BIH",3873266
"Bosnia & Herzegovina, BIH",3873267
"Bosnia & Herzegovina, BIH",3873268
"Bosnia & Herzegovina, BIH",3873269
"Bosnia & Herzegovina, BIH",3873272
"Bosnia & Herzegovina, BIH",3873273
"Bosnia & Herzegovina, BIH",3873274
"Bosnia & Herzegovina, BIH",3873277
"Bosnia & Herzegovina, BIH",3873278
"Bosnia & Herzegovina, BIH",3873282
"Bosnia & Herzegovina, BIH",3873284
"Bosnia & Herzegovina, BIH",3873285
"Bosnia & Herzegovina, BIH",3873286
"Bosnia & Herzegovina, BIH",3873287
"Bosnia & Herzegovina, BIH",387332
"Bosnia & Herzegovina, BIH",387334
"Bosnia & Herzegovina, BIH",387335
"Bosnia & Herzegovina, BIH",387336
"Bosnia & Herzegovina, BIH",3873370
"Bosnia & Herzegovina, BIH",3873371
"Bosnia & Herzegovina, BIH",3873372
"Bosnia & Herzegovina, BIH",3873373
"Bosnia & Herzegovina, BIH",3873375
"Bosnia & Herzegovina, BIH",3873376
"Bosnia & Herzegovina, BIH",3873377
"Bosnia & Herzegovina, BIH",3873378
"Bosnia & Herzegovina, BIH",3873380
"Bosnia & Herzegovina, BIH",3873381
"Bosnia & Herzegovina, BIH",3873389
"Bosnia & Herzegovina, BIH",38734611
"Bosnia & Herzegovina, BIH",387352
"Bosnia & Herzegovina, BIH",3873530
"Bosnia & Herzegovina, BIH",3873531
"Bosnia & Herzegovina, BIH",3873532
"Bosnia & Herzegovina, BIH",3873533
"Bosnia & Herzegovina, BIH",3873534
"Bosnia & Herzegovina, BIH",3873536
"Bosnia & Herzegovina, BIH",3873538
"Bosnia & Herzegovina, BIH",3873539
"Bosnia & Herzegovina, BIH",3873554
"Bosnia & Herzegovina, BIH",3873555
"Bosnia & Herzegovina, BIH",3873556
"Bosnia & Herzegovina, BIH",3873557
"Bosnia & Herzegovina, BIH",3873559
"Bosnia & Herzegovina, BIH",3873561
"Bosnia & Herzegovina, BIH",3873562
"Bosnia & Herzegovina, BIH",3873563
"Bosnia & Herzegovina, BIH",3873564
"Bosnia & Herzegovina, BIH",3873565
"Bosnia & Herzegovina, BIH",3873566
"Bosnia & Herzegovina, BIH",3873569
"Bosnia & Herzegovina, BIH",3873570
"Bosnia & Herzegovina, BIH",3873571
"Bosnia & Herzegovina, BIH",3873572
"Bosnia & Herzegovina, BIH",3873574
"Bosnia & Herzegovina, BIH",3873575
"Bosnia & Herzegovina, BIH",3873576
"Bosnia & Herzegovina, BIH",3873577
"Bosnia & Herzegovina, BIH",3873578
"Bosnia & Herzegovina, BIH",3873579
"Bosnia & Herzegovina, BIH",3873580
"Bosnia & Herzegovina, BIH",3873581
"Bosnia & Herzegovina, BIH",3873582
"Bosnia & Herzegovina, BIH",3873585
"Bosnia & Herzegovina, BIH",3873586
"Bosnia & Herzegovina, BIH",3873587
"Bosnia & Herzegovina, BIH",3873588
"Bosnia & Herzegovina, BIH",3873589
"Bosnia & Herzegovina, BIH",3873628
"Bosnia & Herzegovina, BIH",3873629
"Bosnia & Herzegovina, BIH",3873650
"Bosnia & Herzegovina, BIH",3873651
"Bosnia & Herzegovina, BIH",3873655
"Bosnia & Herzegovina, BIH",3873656
"Bosnia & Herzegovina, BIH",3873657
"Bosnia & Herzegovina, BIH",3873658
"Bosnia & Herzegovina, BIH",3873659
"Bosnia & Herzegovina, BIH",3873671
"Bosnia & Herzegovina, BIH",3873672
"Bosnia & Herzegovina, BIH",3873673
"Bosnia & Herzegovina, BIH",3873674
"Bosnia & Herzegovina, BIH",3873675
"Bosnia & Herzegovina, BIH",3873722
"Bosnia & Herzegovina, BIH",3873729
"Bosnia & Herzegovina, BIH",3873730
"Bosnia & Herzegovina, BIH",3873731
"Bosnia & Herzegovina, BIH",3873732
"Bosnia & Herzegovina, BIH",3873733
"Bosnia & Herzegovina, BIH",3873735
"Bosnia & Herzegovina, BIH",3873736
"Bosnia & Herzegovina, BIH",3873737
"Bosnia & Herzegovina, BIH",3873738
"Bosnia & Herzegovina, BIH",3873739
"Bosnia & Herzegovina, BIH",3873741
"Bosnia & Herzegovina, BIH",3873742
"Bosnia & Herzegovina, BIH",3873747
"Bosnia & Herzegovina, BIH",3873748
"Bosnia & Herzegovina, BIH",3873749
"Bosnia & Herzegovina, BIH",3873751
"Bosnia & Herzegovina, BIH",3873752
"Bosnia & Herzegovina, BIH",3873753
"Bosnia & Herzegovina, BIH",3873754
"Bosnia & Herzegovina, BIH",3873755
"Bosnia & Herzegovina, BIH",3873766
"Bosnia & Herzegovina, BIH",3873767
"Bosnia & Herzegovina, BIH",3873768
"Bosnia & Herzegovina, BIH",3873769
"Bosnia & Herzegovina, BIH",3873771
"Bosnia & Herzegovina, BIH",3873772
"Bosnia & Herzegovina, BIH",3873777
"Bosnia & Herzegovina, BIH",3873788
"Bosnia & Herzegovina, BIH",3873822
"Bosnia & Herzegovina, BIH",3873823
"Bosnia & Herzegovina, BIH",3873824
"Bosnia & Herzegovina, BIH",3873829
"Bosnia & Herzegovina, BIH",3873851
"Bosnia & Herzegovina, BIH",3873879
"Bosnia & Herzegovina, BIH",3873882
"Bosnia & Herzegovina, BIH",38739511
"Bosnia & Herzegovina, BIH",3874950
"Bosnia & Herzegovina, BIH",3874951
"Bosnia & Herzegovina, BIH",3874952
"Bosnia & Herzegovina, BIH",3874958
"Bosnia & Herzegovina, BIH",3874959
"Bosnia & Herzegovina, BIH",38750991
"Bosnia & Herzegovina, BIH",38751991
"Bosnia & Herzegovina, BIH",38752991
"Bosnia & Herzegovina, BIH",38753991
"Bosnia & Herzegovina, BIH",38753992
"Bosnia & Herzegovina, BIH",38754911
"Bosnia & Herzegovina, BIH",38755991
"Bosnia & Herzegovina, BIH",38755992
"Bosnia & Herzegovina, BIH",38756991
"Bosnia & Herzegovina, BIH",38757991
"Bosnia & Herzegovina, BIH",38758991
"Bosnia & Herzegovina, BIH",38759991
"Bosnia & Herzegovina, BIH",3877020
"Bosnia & Herzegovina, BIH",3877021
"Bosnia & Herzegovina, BIH",3877022
"Bosnia & Herzegovina, BIH",3877023
"Bosnia & Herzegovina, BIH",3877024
"Bosnia & Herzegovina, BIH",3877025
"Bosnia & Herzegovina, BIH",3877026
"Bosnia & Herzegovina, Mostar",3873049
"Bosnia & Herzegovina, Mostar",3873063
"Bosnia & Herzegovina, Mostar",3873064
"Bosnia & Herzegovina, Mostar",3873065
"Bosnia & Herzegovina, Mostar",3873070
"Bosnia & Herzegovina, Mostar",3873071
"Bosnia & Herzegovina, Mostar",3873073
"Bosnia & Herzegovina, Mostar",3873079
"Bosnia & Herzegovina, Mostar",3873080
"Bosnia & Herzegovina, Mostar",3873087
"Bosnia & Herzegovina, Mostar",3873171
"Bosnia & Herzegovina, Mostar",3873172
"Bosnia & Herzegovina, Mostar",3873173
"Bosnia & Herzegovina, Mostar",3873174
"Bosnia & Herzegovina, Mostar",3873175
"Bosnia & Herzegovina, Mostar",3873176
"Bosnia & Herzegovina, Mostar",3873177
"Bosnia & Herzegovina, Mostar",3873179
"Bosnia & Herzegovina, Mostar",3873280
"Bosnia & Herzegovina, Mostar",3873288
"Bosnia & Herzegovina, Mostar",3873289
"Bosnia & Herzegovina, Mostar",38733901
"Bosnia & Herzegovina, Mostar",38733902
"Bosnia & Herzegovina, Mostar",3873420
"Bosnia & Herzegovina, Mostar",3873421
"Bosnia & Herzegovina, Mostar",3873422
"Bosnia & Herzegovina, Mostar",3873424
"Bosnia & Herzegovina, Mostar",3873426
"Bosnia & Herzegovina, Mostar",3873427
"Bosnia & Herzegovina, Mostar",3873431
"Bosnia & Herzegovina, Mostar",3873435
"Bosnia & Herzegovina, Mostar",3873436
"Bosnia & Herzegovina, Mostar",3873450
"Bosnia & Herzegovina, Mostar",3873481
"Bosnia & Herzegovina, Mostar",3873482
"Bosnia & Herzegovina, Mostar",3873485
"Bosnia & Herzegovina, Mostar",38735901
"Bosnia & Herzegovina, Mostar",38735902
"Bosnia & Herzegovina, Mostar",3873631
"Bosnia & Herzegovina, Mostar",3873632
"Bosnia & Herzegovina, Mostar",3873633
"Bosnia & Herzegovina, Mostar",3873634
"Bosnia & Herzegovina, Mostar",3873635
"Bosnia & Herzegovina, Mostar",3873636
"Bosnia & Herzegovina, Mostar",3873637
"Bosnia & Herzegovina, Mostar",3873638
"Bosnia & Herzegovina, Mostar",3873639
"Bosnia & Herzegovina, Mostar",3873644
"Bosnia & Herzegovina, Mostar",3873648
"Bosnia & Herzegovina, Mostar",3873664
"Bosnia & Herzegovina, Mostar",3873665
"Bosnia & Herzegovina, Mostar",3873677
"Bosnia & Herzegovina, Mostar",3873678
"Bosnia & Herzegovina, Mostar",3873680
"Bosnia & Herzegovina, Mostar",3873681
"Bosnia & Herzegovina, Mostar",3873682
"Bosnia & Herzegovina, Mostar",3873685
"Bosnia & Herzegovina, Mostar",3873686
"Bosnia & Herzegovina, Mostar",3873687
"Bosnia & Herzegovina, Mostar",3873688
"Bosnia & Herzegovina, Mostar",3873689
"Bosnia & Herzegovina, Mostar",38737901
"Bosnia & Herzegovina, Mostar",38737902
"Bosnia & Herzegovina, Mostar",3873920
"Bosnia & Herzegovina, Mostar",3873938
"Bosnia & Herzegovina, Mostar",3873966
"Bosnia & Herzegovina, Mostar",3873967
"Bosnia & Herzegovina, Mostar",3873968
"Bosnia & Herzegovina, Mostar",3873969
"Bosnia & Herzegovina, Mostar",3873970
"Bosnia & Herzegovina, Mostar",3873971
"Bosnia & Herzegovina, Mostar",3873983
"Bosnia & Herzegovina, Mostar",3873984
"Bosnia & Herzegovina, Mostar",3873985
"Bosnia & Herzegovina, Mostar",3874974
"Bosnia & Herzegovina, Mostar",3874975
"Bosnia & Herzegovina, Mostar",3874976
"Bosnia & Herzegovina, Mostar",38751901
"Bosnia & Herzegovina, Mostar",38751902
Bosnia & Herzegovina-Banja Luka,38751
Bosnia & Herzegovina-Mobile,3876
"Bosnia & Herzegovina-Mobile, BHT/PTT",38760
"Bosnia & Herzegovina-Mobile, BHT/PTT",38761
"Bosnia & Herzegovina-Mobile, BHT/PTT",38762
"Bosnia & Herzegovina-Mobile, HT Eronet/HPT Mostar",38763
"Bosnia & Herzegovina-Mobile, Haloo/HT Eronet",38764
"Bosnia & Herzegovina-Mobile, Srpske/Mobilna",38765
"Bosnia & Herzegovina-Mobile, Srpske/Mobilna",38766
"Bosnia & Herzegovina-Mobile, Srpske/Mobilna",38767
Bosnia & Herzegovina-Neretva,38736
Bosnia & Herzegovina-Prejedor,38752
Bosnia & Herzegovina-Samac,38754
Bosnia & Herzegovina-Sarajevo,38733
Bosnia & Herzegovina-Srpske,38730481
Bosnia & Herzegovina-Srpske,38730482
Bosnia & Herzegovina-Srpske,38730488
Bosnia & Herzegovina-Srpske,38731481
Bosnia & Herzegovina-Srpske,38731488
Bosnia & Herzegovina-Srpske,38732481
Bosnia & Herzegovina-Srpske,38732482
Bosnia & Herzegovina-Srpske,38732488
Bosnia & Herzegovina-Srpske,38733981
Bosnia & Herzegovina-Srpske,38733982
Bosnia & Herzegovina-Srpske,38733983
Bosnia & Herzegovina-Srpske,38733988
Bosnia & Herzegovina-Srpske,38734481
Bosnia & Herzegovina-Srpske,38734483
Bosnia & Herzegovina-Srpske,38734488
Bosnia & Herzegovina-Srpske,38735481
Bosnia & Herzegovina-Srpske,38735482
Bosnia & Herzegovina-Srpske,38735483
Bosnia & Herzegovina-Srpske,38735484
Bosnia & Herzegovina-Srpske,38735488
Bosnia & Herzegovina-Srpske,38736981
Bosnia & Herzegovina-Srpske,38736982
Bosnia & Herzegovina-Srpske,38736988
Bosnia & Herzegovina-Srpske,38737981
Bosnia & Herzegovina-Srpske,38737982
Bosnia & Herzegovina-Srpske,38737988
Bosnia & Herzegovina-Srpske,38738481
Bosnia & Herzegovina-Srpske,38738488
Bosnia & Herzegovina-Srpske,38739481
Bosnia & Herzegovina-Srpske,38739488
Bosnia & Herzegovina-Srpske,3874920
Bosnia & Herzegovina-Srpske,3874921
Bosnia & Herzegovina-Srpske,3874922
Bosnia & Herzegovina-Srpske,3874923
Bosnia & Herzegovina-Srpske,3874924
Bosnia & Herzegovina-Srpske,3874930
Bosnia & Herzegovina-Srpske,3874931
Bosnia & Herzegovina-Srpske,3874932
Bosnia & Herzegovina-Srpske,3874933
Bosnia & Herzegovina-Srpske,3874934
Bosnia & Herzegovina-Srpske,3874935
Bosnia & Herzegovina-Srpske,3874936
Bosnia & Herzegovina-Srpske,3874938
Bosnia & Herzegovina-Srpske,3874948
Bosnia & Herzegovina-Srpske,3874949
Bosnia & Herzegovina-Srpske,3875021
Bosnia & Herzegovina-Srpske,3875022
Bosnia & Herzegovina-Srpske,3875023
Bosnia & Herzegovina-Srpske,3875024
Bosnia & Herzegovina-Srpske,3875025
Bosnia & Herzegovina-Srpske,3875026
Bosnia & Herzegovina-Srpske,3875027
Bosnia & Herzegovina-Srpske,3875028
Bosnia & Herzegovina-Srpske,3875029
Bosnia & Herzegovina-Srpske,3875032
Bosnia & Herzegovina-Srpske,3875036
Bosnia & Herzegovina-Srpske,3875037
Bosnia & Herzegovina-Srpske,3875042
Bosnia & Herzegovina-Srpske,3875043
Bosnia & Herzegovina-Srpske,3875046
Bosnia & Herzegovina-Srpske,3875048
Bosnia & Herzegovina-Srpske,3875049
Bosnia & Herzegovina-Srpske,3875120
Bosnia & Herzegovina-Srpske,3875121
Bosnia & Herzegovina-Srpske,3875122
Bosnia & Herzegovina-Srpske,3875123
Bosnia & Herzegovina-Srpske,3875124
Bosnia & Herzegovina-Srpske,3875125
Bosnia & Herzegovina-Srpske,3875126
Bosnia & Herzegovina-Srpske,3875127
Bosnia & Herzegovina-Srpske,3875128
Bosnia & Herzegovina-Srpske,387513
Bosnia & Herzegovina-Srpske,3875141
Bosnia & Herzegovina-Srpske,3875142
Bosnia & Herzegovina-Srpske,3875143
